Impression ID,User ID,Date,News1,Impression_News1,News2,Impression_News2,News3,Impression_News3
57505,U75502,11/14/2019,N40109,0,N23446,0,N38779,1
57543,U27020,11/14/2019,N50872,0,N49872,1,N57032,0
57574,U86318,11/10/2019,N49279,1,N44651,0,N61022,0
57579,U86917,11/10/2019,N61022,0,N49279,1,N44651,0
57586,U52659,11/14/2019,N33828,0,N61233,0,N14478,1
57614,U21331,11/10/2019,N61022,0,N44651,0,N49279,1
57853,U79271,11/11/2019,N13930,0,N55689,0,N53585,1
58022,U74068,11/10/2019,N57097,0,N64916,0,N1034,1
58095,U46907,11/11/2019,N27581,0,N6693,0,N55689,1
58146,U67558,11/13/2019,N47061,0,N39010,1,N51048,0
58187,U32146,11/11/2019,N13930,0,N23414,1,N53585,0
58209,U12508,11/11/2019,N8191,0,N46526,1,N54489,0
58215,U27744,11/11/2019,N23414,1,N54489,0,N46029,0
58267,U60213,11/10/2019,N15160,0,N64513,0,N49279,1
58448,U9672,11/11/2019,N13930,0,N23414,1,N53585,0
58455,U68119,11/11/2019,N53585,1,N45270,0,N55689,0
58499,U43772,11/12/2019,N33619,1,N7319,0,N49180,0
58515,U58120,11/10/2019,N44651,0,N61022,0,N49279,1
58562,U58522,11/12/2019,N62360,0,N63970,1,N52122,0
58663,U57344,11/10/2019,N29128,0,N57651,1,N50060,0
58668,U85878,11/11/2019,N35729,0,N49157,0,N55689,1
58734,U82205,11/13/2019,N47061,1,N22145,0,N39010,0
58820,U69957,11/13/2019,N51048,0,N56214,0,N14436,1
58833,U8618,11/11/2019,N55689,0,N53585,1,N23414,0
58835,U70151,11/10/2019,N44651,0,N49279,1,N61022,0
58903,U43255,11/10/2019,N61022,0,N49279,1,N44651,0
58928,U38139,11/10/2019,N57651,0,N49685,1,N36681,0
58939,U78667,11/12/2019,N33885,1,N7821,0,N20495,0
58965,U30264,11/11/2019,N35729,1,N59981,0,N7809,0
59115,U67972,11/14/2019,N26811,0,N12330,1,N17228,0
59138,U75109,11/9/2019 ,N1034,0,N47020,1,N36752,0
59143,U55145,11/11/2019,N53585,1,N55689,0,N45270,0
59154,U50487,11/11/2019,N27581,0,N35937,0,N35729,1
59239,U2807,11/11/2019,N35729,0,N27581,1,N49685,0
59405,U71416,11/10/2019,N49279,1,N61022,0,N44651,0
59499,U85796,11/13/2019,N23184,1,N51048,0,N49483,0
59567,U12219,11/10/2019,N49685,1,N36681,0,N57651,0
59568,U2155,11/10/2019,N44651,0,N61022,0,N49279,1
59627,U29824,11/11/2019,N54489,1,N8191,0,N46029,0
59646,U75757,11/10/2019,N57651,0,N36681,0,N49685,1
59706,U73001,11/10/2019,N57651,0,N49685,1,N36681,0
59753,U7269,11/9/2019 ,N59852,0,N52000,0,N27845,1
59758,U1950,11/11/2019,N33619,1,N36789,0,N50675,0
59772,U24894,11/9/2019 ,N41881,1,N27845,0,N41178,0
60004,U16402,11/14/2019,N40109,1,N23446,0,N50872,0
60086,U34046,11/10/2019,N49279,1,N44651,0,N61022,0
60136,U38813,11/10/2019,N49685,1,N36681,0,N57651,0
60146,U10370,11/11/2019,N33619,1,N23429,0,N50675,0
60369,U44252,11/11/2019,N61623,0,N63683,0,N54489,1
60472,U41448,11/12/2019,N27560,0,N64851,1,N58363,0
60509,U63652,11/11/2019,N55689,0,N45270,0,N23414,1
60576,U21519,11/13/2019,N51048,0,N4642,0,N287,1
60707,U81765,11/11/2019,N53585,1,N13930,0,N55204,0
60773,U56153,11/11/2019,N35729,1,N48759,0,N49685,0
60786,U90499,11/13/2019,N56214,0,N4642,0,N19592,1
60860,U4754,11/11/2019,N26607,0,N43432,1,N6099,0
60910,U5151,11/11/2019,N38662,0,N55204,0,N23414,1
61002,U26113,11/13/2019,N51048,0,N287,1,N39010,0
61014,U66040,11/10/2019,N57651,0,N36681,0,N49685,1
61035,U52351,11/12/2019,N33619,1,N47578,0,N50675,0
61040,U50939,11/9/2019 ,N41881,1,N47020,0,N51398,0
61084,U83031,11/14/2019,N60750,1,N46917,0,N61233,0
61118,U54739,11/10/2019,N36681,0,N57651,0,N49685,1
61172,U86821,11/12/2019,N47578,0,N50675,0,N33619,1
61203,U93082,11/11/2019,N55689,0,N13930,0,N53585,1
61315,U54601,11/14/2019,N38779,0,N50872,1,N35815,0
61359,U12931,11/10/2019,N44651,0,N61022,0,N49279,1
61366,U31117,11/10/2019,N44651,0,N61022,1,N49279,0
61372,U13916,11/11/2019,N55689,1,N59981,0,N42961,0
61382,U49299,11/9/2019 ,N23548,0,N41881,1,N47020,0
61387,U83167,11/11/2019,N56598,0,N43502,1,N55689,0
61476,U79841,11/9/2019 ,N47020,0,N1034,1,N23548,0
61520,U6816,11/10/2019,N61022,0,N21882,0,N49279,1
61549,U37667,11/12/2019,N33619,1,N41020,0,N49180,0
61579,U38633,11/9/2019 ,N47020,0,N1034,0,N65185,1
61592,U42413,11/10/2019,N36681,0,N57651,0,N49685,1
61638,U77223,11/11/2019,N24686,0,N56598,0,N55689,1
61774,U71559,11/10/2019,N49685,1,N36681,0,N57651,0
61792,U46735,11/11/2019,N53585,0,N8191,0,N46526,1
61798,U30801,11/11/2019,N55204,0,N13930,1,N38662,0
61856,U49142,11/14/2019,N51570,0,N23877,0,N38779,1
61884,U69690,11/14/2019,N61233,0,N33828,1,N19661,0
61935,U5299,11/11/2019,N46526,0,N8191,0,N54489,1
62037,U21888,11/11/2019,N36789,0,N33619,1,N50675,0
62112,U60761,11/11/2019,N46029,0,N23414,1,N54489,0
62202,U34879,11/14/2019,N61233,0,N46917,0,N60750,1
62249,U69787,11/10/2019,N49279,1,N61022,0,N44651,0
62250,U88286,11/12/2019,N41020,0,N49180,0,N33619,1
62251,U21534,11/10/2019,N61022,0,N44651,0,N49279,1
62280,U33452,11/10/2019,N49685,1,N57651,0,N36681,0
62408,U41723,11/10/2019,N36681,0,N49685,1,N57651,0
62448,U33118,11/11/2019,N46029,0,N54489,0,N23414,1
62486,U37460,11/11/2019,N53585,0,N55689,0,N55204,1
62489,U82333,11/11/2019,N15830,1,N54489,0,N37781,0
62490,U88271,11/9/2019 ,N47020,0,N41881,1,N51398,0
62590,U26146,11/11/2019,N55689,1,N55204,0,N13930,0
62665,U45713,11/12/2019,N50675,0,N14184,0,N33619,1
62670,U82235,11/14/2019,N50872,0,N64174,1,N10552,0
62704,U16744,11/11/2019,N23414,0,N55689,0,N13930,1
62793,U92514,11/11/2019,N55204,0,N55689,0,N53585,1
62844,U46719,11/11/2019,N55689,0,N53585,1,N55204,0
62918,U80414,11/12/2019,N39317,0,N58363,1,N64851,0
62982,U51289,11/9/2019 ,N47020,0,N1034,1,N23548,0
62993,U24624,11/14/2019,N48017,0,N50872,0,N9623,1
63112,U68557,11/12/2019,N33619,1,N14184,0,N50675,0
63135,U23468,11/11/2019,N45270,0,N55204,0,N55689,1
63193,U16011,11/10/2019,N49279,1,N61022,0,N21882,0
63196,U73369,11/11/2019,N23414,1,N55689,0,N53585,0
63218,U61941,11/11/2019,N54489,1,N46526,0,N8191,0
63282,U50342,11/12/2019,N7821,0,N42977,0,N36599,1
63307,U21514,11/11/2019,N45270,1,N55689,0,N55204,0
63356,U43798,11/14/2019,N23446,1,N38779,0,N50872,0
63360,U36850,11/11/2019,N55689,1,N42961,0,N27581,0
63379,U73790,11/14/2019,N52424,0,N61740,0,N61233,1
63439,U13853,11/11/2019,N55689,1,N55204,0,N13930,0
63447,U39977,11/9/2019 ,N59852,0,N52000,0,N27845,1
63448,U6054,11/14/2019,N64174,0,N40109,1,N50872,0
63494,U91226,11/13/2019,N4642,0,N56214,0,N10960,1
63527,U9771,11/10/2019,N61022,0,N44651,0,N49279,1
63633,U80599,11/11/2019,N36789,0,N33619,1,N50675,0
63712,U30587,11/11/2019,N23414,1,N13930,0,N55689,0
63729,U66252,11/11/2019,N55689,0,N23414,0,N13930,1
63856,U10043,11/13/2019,N44907,0,N23508,1,N83,0
63863,U21224,11/10/2019,N44651,0,N49279,1,N61022,0
63896,U26284,11/11/2019,N46029,0,N23414,0,N54489,1
63897,U15771,11/11/2019,N55204,0,N53585,1,N55689,0
63909,U89827,11/14/2019,N7494,0,N57032,0,N19661,1
63921,U75083,11/9/2019 ,N51398,0,N41881,1,N27845,0
63945,U43264,11/9/2019 ,N47020,0,N36752,0,N1034,1
63959,U18126,11/14/2019,N10552,0,N50872,1,N40109,0
63973,U23895,11/9/2019 ,N23548,0,N41881,0,N47020,1
64040,U8718,11/11/2019,N13930,0,N55689,0,N23414,1
64059,U48638,11/11/2019,N55689,1,N35729,0,N3697,0
64078,U79525,11/11/2019,N55204,0,N26331,0,N53585,1
64091,U7466,11/11/2019,N55204,0,N13930,1,N38662,0
64109,U1347,11/10/2019,N5905,0,N23085,1,N11830,0
64191,U79748,11/10/2019,N49685,1,N36681,0,N57651,0
64293,U28700,11/11/2019,N23414,1,N13930,0,N55689,0
64305,U27583,11/13/2019,N33885,0,N47061,0,N42977,1
64327,U23594,11/10/2019,N44651,0,N49279,1,N61022,0
64331,U76248,11/11/2019,N23414,1,N54489,0,N46029,0
64375,U20447,11/11/2019,N54489,1,N8191,0,N46526,0
64578,U81909,11/10/2019,N49685,1,N28047,0,N64542,0
64648,U90271,11/10/2019,N31273,0,N49685,1,N56193,0
64874,U60661,11/11/2019,N30998,1,N59981,0,N43502,0
64881,U287,11/11/2019,N55204,0,N38662,0,N13930,1
64892,U66274,11/10/2019,N61022,0,N49279,1,N44651,0
64941,U60094,11/13/2019,N56214,1,N14029,0,N4642,0
65002,U24591,11/10/2019,N49685,1,N36681,0,N41224,0
65012,U43987,11/11/2019,N53696,1,N45616,0,N27473,0
65071,U93583,11/10/2019,N49685,1,N57651,0,N36681,0
65160,U23161,11/11/2019,N53585,1,N23414,0,N55689,0
65191,U55014,11/10/2019,N61022,0,N44651,0,N49279,1
65226,U22265,11/11/2019,N55204,0,N53585,1,N55689,0
65227,U17874,11/9/2019 ,N47020,0,N36752,0,N1034,1
65252,U43059,11/12/2019,N47578,0,N33619,0,N50675,1
65270,U65653,11/14/2019,N19661,1,N40109,0,N57032,0
65314,U64534,11/11/2019,N23414,1,N53585,0,N55689,0
65361,U52572,11/11/2019,N13930,0,N55689,1,N55204,0
65382,U28030,11/10/2019,N36681,0,N57651,0,N49685,1
65516,U51242,11/9/2019 ,N51398,0,N41881,1,N27845,0
65517,U18969,11/11/2019,N55689,0,N23414,1,N53585,0
65532,U42230,11/11/2019,N55204,0,N23414,1,N54489,0
65633,U48684,11/10/2019,N21882,0,N61022,0,N49279,1
65649,U50039,11/11/2019,N33619,1,N50675,0,N23429,0
65656,U57821,11/11/2019,N54489,0,N46029,0,N23414,1
65668,U54265,11/11/2019,N53585,1,N55689,0,N13930,0
65684,U11029,11/10/2019,N57651,0,N36681,0,N49685,1
65738,U76905,11/11/2019,N46029,1,N53585,0,N54489,0
65840,U8014,11/14/2019,N6837,0,N41934,1,N29490,0
65849,U77971,11/10/2019,N28047,0,N49685,1,N29128,0
65891,U59151,11/10/2019,N44651,0,N49279,1,N61022,0
65930,U27349,11/11/2019,N54489,1,N46029,0,N8191,0
65937,U59973,11/9/2019 ,N36752,0,N47020,0,N1034,1
66011,U15736,11/11/2019,N54489,0,N46029,0,N23414,1
66078,U88513,11/12/2019,N63970,0,N58363,1,N34110,0
66083,U3622,11/12/2019,N33212,0,N40839,0,N22339,1
66087,U68927,11/9/2019 ,N1034,1,N47020,0,N36752,0
66131,U62783,11/11/2019,N30518,0,N53585,1,N41222,0
66211,U38666,11/11/2019,N23414,1,N13930,0,N55204,0
66235,U45202,11/11/2019,N23414,0,N54489,1,N46029,0
66325,U92321,11/11/2019,N55204,0,N13930,0,N55689,1
66439,U81906,11/9/2019 ,N27845,0,N25467,0,N41881,1
66477,U69546,11/11/2019,N50675,0,N36789,0,N33619,1
66537,U80846,11/11/2019,N23414,1,N55689,0,N53585,0
66546,U47967,11/11/2019,N12800,0,N61359,0,N55689,1
66556,U64432,11/11/2019,N55689,0,N55204,0,N53585,1
66597,U16898,11/11/2019,N42961,0,N27581,0,N35729,1
66599,U53910,11/10/2019,N57651,0,N49685,1,N36681,0
66608,U76581,11/10/2019,N49279,1,N36681,0,N44651,0
66616,U72685,11/14/2019,N19661,0,N61233,1,N33828,0
66672,U63366,11/11/2019,N38662,0,N13930,1,N55204,0
66678,U60213,11/10/2019,N36681,0,N41224,0,N49685,1
66679,U57230,11/11/2019,N55204,0,N53585,1,N55689,0
66699,U31678,11/13/2019,N59088,0,N45266,0,N47061,1
66706,U93396,11/10/2019,N44651,0,N61022,0,N49279,1
66778,U83957,11/9/2019 ,N1034,1,N36752,0,N47020,0
66857,U54693,11/10/2019,N36681,0,N57651,0,N49685,1
66925,U45024,11/9/2019 ,N47020,0,N36752,1,N29218,0
66943,U56141,11/10/2019,N61022,1,N44651,0,N59390,0
66972,U19572,11/10/2019,N31273,1,N49685,0,N43073,0
67149,U67905,11/12/2019,N42634,0,N40839,0,N63970,1
67150,U23006,11/10/2019,N57651,0,N49685,1,N36681,0
67190,U43429,11/11/2019,N23414,0,N55689,0,N53585,1
67210,U37069,11/10/2019,N61022,1,N59390,0,N44651,0
67222,U60743,11/12/2019,N3656,0,N7821,0,N17059,1
67226,U12093,11/12/2019,N20079,1,N31947,0,N38337,0
67228,U9013,11/14/2019,N50872,0,N40109,1,N10552,0
67300,U74645,11/12/2019,N62360,0,N52122,1,N7319,0
67314,U67057,11/14/2019,N35815,1,N34185,0,N19661,0
67337,U35513,11/11/2019,N53585,1,N55689,0,N55204,0
67421,U11984,11/10/2019,N42614,0,N49685,0,N48759,1
67431,U93005,11/13/2019,N13579,1,N47061,0,N61023,0
67519,U10509,11/14/2019,N3243,1,N50872,0,N19661,0
67561,U2226,11/11/2019,N60872,0,N61623,0,N23414,1
67568,U260,11/12/2019,N63970,1,N42634,0,N58363,0
67609,U75955,11/10/2019,N44651,0,N61022,0,N49279,1
67612,U78713,11/10/2019,N61022,0,N21882,0,N49279,1
67618,U2551,11/9/2019 ,N41881,1,N27845,0,N23760,0
67647,U81983,11/10/2019,N50060,0,N36681,0,N7840,1
67675,U12035,11/11/2019,N38662,0,N55204,0,N13930,1
67740,U20017,11/11/2019,N53585,0,N46029,1,N54489,0
67815,U84095,11/11/2019,N50675,1,N16920,0,N36789,0
67837,U34294,11/11/2019,N13930,1,N55204,0,N43502,0
67840,U66545,11/9/2019 ,N65185,1,N47020,0,N1034,0
67863,U75698,11/10/2019,N49279,1,N61022,0,N44651,0
67916,U27259,11/10/2019,N36681,0,N44651,0,N49279,1
67944,U92630,11/9/2019 ,N51398,0,N27845,0,N41881,1
67972,U67197,11/9/2019 ,N47020,0,N36752,1,N1034,0
67991,U45577,11/10/2019,N36681,0,N49279,1,N44651,0
68022,U52738,11/11/2019,N23414,1,N54489,0,N46029,0
68046,U31699,11/11/2019,N53585,1,N55204,0,N60872,0
68053,U49759,11/9/2019 ,N41881,1,N23760,0,N27845,0
68218,U48169,11/12/2019,N40839,1,N63970,0,N27560,0
68229,U878,11/9/2019 ,N51398,0,N41881,1,N27845,0
68246,U82983,11/9/2019 ,N51398,0,N23548,1,N47020,0
68316,U41475,11/10/2019,N11830,0,N38783,0,N57097,1
68364,U19764,11/10/2019,N49279,1,N61022,0,N21882,0
68528,U7523,11/11/2019,N59981,0,N35729,1,N21707,0
68541,U7513,11/11/2019,N54489,0,N23414,1,N46029,0
68629,U79286,11/13/2019,N47061,0,N52723,1,N26262,0
68633,U24164,11/11/2019,N55204,0,N55689,0,N53585,1
68666,U55675,11/11/2019,N49685,1,N33632,0,N27581,0
68716,U11721,11/9/2019 ,N52000,0,N47020,0,N27845,1
68748,U46519,11/10/2019,N49279,1,N21882,0,N44651,0
68778,U30055,11/12/2019,N33619,0,N50675,1,N453,0
68900,U70602,11/10/2019,N36681,0,N49685,1,N57651,0
68951,U876,11/14/2019,N6578,0,N50872,0,N39931,1
68966,U32972,11/11/2019,N27581,1,N49685,0,N33632,0
68977,U55420,11/11/2019,N7631,1,N9215,0,N42787,0
69008,U57525,11/10/2019,N28047,0,N29128,0,N49685,1
69017,U73666,11/13/2019,N56214,1,N3031,0,N42457,0
69120,U65653,11/10/2019,N49685,1,N64542,0,N62093,0
69121,U69473,11/11/2019,N55689,1,N55204,0,N45270,0
69127,U59247,11/13/2019,N42457,1,N51048,0,N64252,0
69158,U79698,11/11/2019,N55689,0,N42961,1,N27581,0
69168,U84700,11/11/2019,N2869,0,N23414,1,N55207,0
69172,U91222,11/14/2019,N57733,1,N50872,0,N40109,0
69331,U73599,11/11/2019,N55689,0,N53585,1,N55204,0
69353,U22532,11/9/2019 ,N36752,0,N1034,1,N47020,0
69394,U12777,11/9/2019 ,N47020,0,N65185,1,N1034,0
69414,U93550,11/11/2019,N13930,0,N23414,1,N55689,0
69485,U10888,11/12/2019,N63970,1,N62360,0,N24111,0
69509,U64176,11/11/2019,N54489,1,N23414,0,N46029,0
69517,U70668,11/14/2019,N48225,1,N50872,0,N60550,0
69546,U3646,11/9/2019 ,N27845,0,N51398,0,N41881,1
69555,U36555,11/12/2019,N41020,0,N62360,1,N33619,0
69564,U80698,11/12/2019,N33619,1,N50675,0,N49180,0
69717,U11978,11/11/2019,N54489,0,N23414,1,N46029,0
69731,U23193,11/9/2019 ,N47020,0,N1034,1,N36752,0
69775,U48273,11/11/2019,N55689,0,N23414,1,N13930,0
69844,U53399,11/10/2019,N44651,0,N49279,1,N61022,0
69869,U24025,11/14/2019,N26537,1,N19661,0,N50872,0
70051,U18623,11/11/2019,N35729,0,N52622,1,N55689,0
70064,U16837,11/11/2019,N54489,0,N53585,1,N46526,0
70134,U79089,11/10/2019,N49685,1,N36681,0,N57651,0
70165,U53488,11/10/2019,N61022,0,N44651,0,N49279,1
70167,U52517,11/11/2019,N53585,0,N23414,1,N55689,0
70204,U92176,11/11/2019,N50675,0,N36789,0,N33619,1
70249,U70040,11/10/2019,N44651,0,N61022,0,N49279,1
70250,U41781,11/11/2019,N45270,0,N55689,0,N53585,1
70355,U55544,11/11/2019,N55204,0,N55689,1,N13930,0
70370,U62371,11/11/2019,N8191,1,N46029,0,N54489,0
70387,U10909,11/13/2019,N49483,0,N287,1,N39010,0
70516,U13883,11/10/2019,N16915,0,N1914,1,N20811,0
70557,U289,11/11/2019,N55689,0,N35729,0,N52622,1
70733,U30881,11/11/2019,N54489,1,N46526,0,N8191,0
70750,U42384,11/12/2019,N52122,1,N7319,0,N64851,0
70876,U7928,11/11/2019,N53585,1,N55689,0,N55204,0
70944,U16818,11/11/2019,N16920,0,N54489,0,N36789,1
70971,U44768,11/11/2019,N46029,0,N23414,0,N54489,1
71041,U39885,11/9/2019 ,N1034,1,N36752,0,N47020,0
71056,U18913,11/11/2019,N23414,1,N53585,0,N55689,0
71091,U55078,11/11/2019,N55689,0,N7466,0,N53585,1
71125,U39034,11/10/2019,N44651,0,N61022,0,N49279,1
71147,U19936,11/12/2019,N33619,1,N49180,0,N41020,0
71166,U54488,11/11/2019,N53585,1,N13930,0,N23414,0
71330,U65787,11/10/2019,N61022,0,N49279,1,N21882,0
71331,U88850,11/10/2019,N44651,0,N61022,0,N49279,1
71349,U6613,11/12/2019,N33677,0,N33885,1,N7821,0
71376,U74218,11/11/2019,N23429,0,N50675,0,N33619,1
71434,U64432,11/9/2019 ,N1034,1,N36752,0,N47020,0
71443,U20065,11/10/2019,N44651,0,N49279,1,N61022,0
71444,U27961,11/12/2019,N7319,0,N62360,0,N63970,1
71448,U73847,11/11/2019,N53585,1,N55689,0,N55204,0
71465,U85968,11/9/2019 ,N47020,0,N36752,0,N1034,1
71508,U11552,11/11/2019,N13930,0,N55689,0,N23414,1
71604,U31391,11/10/2019,N57651,0,N49685,1,N36681,0
71626,U92058,11/9/2019 ,N47020,0,N36752,0,N1034,1
71657,U56423,11/9/2019 ,N1034,1,N47020,0,N23548,0
71723,U9992,11/11/2019,N8191,0,N54489,1,N46526,0
71754,U30320,11/11/2019,N55689,0,N53585,1,N55204,0
71765,U38884,11/11/2019,N23429,0,N33619,1,N50675,0
71792,U21173,11/13/2019,N61787,0,N64174,0,N42457,1
71834,U93855,11/13/2019,N56214,1,N4642,0,N12629,0
71844,U8279,11/11/2019,N53585,0,N55204,0,N55689,1
71851,U64220,11/9/2019 ,N41881,1,N17739,0,N50329,0
71931,U44224,11/10/2019,N49279,1,N61022,0,N44651,0
71942,U71357,11/10/2019,N49685,1,N36681,0,N57651,0
71945,U33629,11/10/2019,N36681,0,N57651,0,N49685,1
71966,U40937,11/14/2019,N46917,0,N60750,1,N47280,0
71974,U37222,11/14/2019,N50872,0,N23446,1,N38779,0
72039,U31531,11/11/2019,N50675,0,N33619,0,N23429,1
72070,U85972,11/12/2019,N18947,0,N20495,0,N33885,1
72095,U51878,11/11/2019,N55689,0,N13930,0,N53585,1
72121,U31794,11/12/2019,N261,0,N20678,1,N39047,0
72123,U52388,11/14/2019,N64174,0,N40109,1,N50872,0
72176,U92856,11/14/2019,N50872,1,N61787,0,N42457,0
72202,U41433,11/11/2019,N50675,0,N33619,1,N453,0
72219,U69929,11/12/2019,N6890,1,N45704,0,N7821,0
72261,U21470,11/11/2019,N55204,0,N55689,1,N45270,0
72479,U27259,11/10/2019,N61022,0,N49279,1,N21882,0
72526,U78459,11/9/2019 ,N41178,0,N52433,1,N27845,0
72553,U22970,11/11/2019,N55689,0,N13930,0,N23414,1
72655,U48092,11/12/2019,N15269,0,N7319,1,N60105,0
72693,U32512,11/11/2019,N23414,1,N55689,0,N53585,0
72842,U339,11/11/2019,N35729,1,N21707,0,N59981,0
72854,U53111,11/11/2019,N49685,0,N35729,0,N27581,1
72865,U83496,11/11/2019,N55204,0,N45270,1,N55689,0
72906,U82738,11/11/2019,N55689,0,N53585,0,N23414,1
72928,U34102,11/12/2019,N58363,0,N27560,0,N63970,1
73002,U78224,11/11/2019,N53585,1,N54489,0,N41222,0
73060,U62470,11/11/2019,N55689,0,N35729,1,N56598,0
73062,U70107,11/11/2019,N46029,0,N54489,1,N42597,0
73103,U65162,11/11/2019,N23414,1,N46029,0,N54489,0
73108,U39109,11/9/2019 ,N51398,0,N41881,1,N27845,0
73133,U31592,11/10/2019,N57651,0,N36681,0,N49685,1
73134,U34195,11/11/2019,N555,0,N37115,0,N23414,1
73166,U84546,11/12/2019,N63970,0,N40839,1,N58363,0
73176,U65596,11/9/2019 ,N36752,0,N47020,0,N1034,1
73286,U60979,11/11/2019,N45270,0,N55689,1,N55204,0
73344,U29026,11/12/2019,N47578,0,N33619,0,N50675,1
73401,U75481,11/11/2019,N23429,0,N33619,1,N50675,0
73510,U84438,11/11/2019,N53585,1,N45270,0,N55689,0
73514,U62503,11/13/2019,N287,1,N61027,0,N39010,0
73557,U8559,11/9/2019 ,N47020,0,N51398,0,N41881,1
73559,U15280,11/10/2019,N61022,0,N44651,0,N49279,1
73561,U8128,11/14/2019,N38779,0,N40109,1,N50872,0
73636,U24624,11/13/2019,N287,1,N47061,0,N51048,0
73773,U27649,11/11/2019,N23414,0,N46029,0,N54489,1
73788,U89813,11/11/2019,N23414,0,N55689,1,N13930,1
73842,U59662,11/9/2019 ,N47020,1,N1034,0,N65185,0
73852,U40646,11/10/2019,N49279,1,N61022,0,N44651,0
73950,U18798,11/9/2019 ,N13721,0,N63583,0,N41881,1
74043,U28490,11/9/2019 ,N51398,0,N41881,1,N47020,0
74119,U41937,11/12/2019,N20079,1,N33619,0,N50675,0
74152,U60284,11/10/2019,N49279,1,N61022,0,N44651,0
74194,U77353,11/10/2019,N49279,1,N44651,0,N61022,0
74238,U29160,11/11/2019,N55689,1,N35729,0,N51346,0
74299,U32376,11/10/2019,N61022,0,N44651,0,N49279,1
74307,U19015,11/10/2019,N61022,1,N61768,0,N64916,0
74343,U73657,11/14/2019,N52867,1,N23814,0,N50872,0
74361,U68479,11/11/2019,N55689,0,N52622,1,N32087,0
74373,U20308,11/10/2019,N44651,0,N61022,0,N49279,1
74520,U80451,11/9/2019 ,N1034,0,N65185,1,N47020,0
74550,U78615,11/11/2019,N46526,0,N53585,1,N54489,0
74599,U50956,11/11/2019,N49685,1,N27581,0,N35729,0
74627,U62627,11/9/2019 ,N17357,0,N25580,1,N47020,0
74636,U83025,11/11/2019,N50675,1,N23429,0,N33619,0
74646,U78992,11/12/2019,N50675,0,N47578,0,N33619,1
74656,U42706,11/10/2019,N49279,1,N44651,0,N61022,0
74662,U78685,11/10/2019,N57651,0,N36681,0,N49685,1
74859,U48125,11/14/2019,N29212,0,N38779,0,N23446,1
74899,U73196,11/10/2019,N44651,0,N61022,0,N49279,1
74902,U88640,11/10/2019,N57651,0,N49685,1,N36681,0
74920,U11836,11/13/2019,N4642,1,N36221,0,N56214,0
74925,U79645,11/13/2019,N64094,0,N51048,0,N39010,1
74998,U58740,11/10/2019,N44651,0,N49279,1,N61022,0
75154,U38139,11/11/2019,N55689,0,N45270,0,N53585,1
75206,U82912,11/11/2019,N54489,1,N23414,0,N46029,0
75244,U89249,11/10/2019,N36681,0,N49685,1,N57651,0
75406,U59701,11/14/2019,N23446,1,N29212,0,N38779,0
75510,U86115,11/11/2019,N53585,1,N46029,0,N54489,0
75524,U9503,11/11/2019,N7809,0,N59981,0,N35729,1
75537,U73952,11/10/2019,N10272,0,N56051,0,N49279,1
75539,U87191,11/11/2019,N55204,0,N55689,0,N53585,1
75730,U40929,11/9/2019 ,N27845,0,N51398,0,N41881,1
75748,U12809,11/10/2019,N49685,1,N57651,0,N36681,0
75783,U56150,11/10/2019,N44651,0,N49279,1,N61022,0
75785,U22720,11/11/2019,N53585,1,N45270,0,N55689,0
75825,U64661,11/13/2019,N3418,1,N33831,0,N56214,0
75837,U56805,11/12/2019,N41533,0,N49123,1,N58363,0
75844,U75017,11/10/2019,N44651,0,N61022,0,N49279,1
75897,U11527,11/9/2019 ,N1034,1,N47020,0,N36752,0
75917,U88994,11/14/2019,N56211,0,N46917,1,N61233,0
75922,U44085,11/14/2019,N56211,0,N41934,0,N61233,1
76040,U4098,11/11/2019,N55689,0,N23414,1,N13930,0
76190,U8162,11/14/2019,N46917,0,N50055,1,N2235,0
76205,U37069,11/10/2019,N44651,0,N59390,0,N61022,1
76336,U69084,11/11/2019,N33619,0,N23429,1,N50675,0
76395,U65881,11/11/2019,N43502,0,N45270,1,N21707,0
76396,U11757,11/10/2019,N49685,1,N42614,0,N48759,0
76430,U32886,11/11/2019,N55689,0,N53585,1,N13930,1
76465,U81076,11/10/2019,N49685,1,N36681,0,N57651,0
76483,U89556,11/10/2019,N57651,0,N36681,0,N49685,1
76565,U73286,11/11/2019,N23414,1,N36712,0,N55204,0
76581,U45450,11/11/2019,N53585,1,N55689,0,N45270,0
76607,U16898,11/9/2019 ,N47020,0,N36752,0,N1034,1
76614,U1237,11/13/2019,N56214,0,N4642,0,N64252,1
76644,U10611,11/10/2019,N36681,0,N49685,1,N57651,0
76650,U66857,11/10/2019,N61022,0,N44651,0,N49279,1
76654,U55932,11/9/2019 ,N47020,0,N23548,0,N1034,1
76715,U6778,11/11/2019,N53585,1,N13930,0,N55689,0
76806,U27842,11/11/2019,N13930,0,N23414,1,N53585,0
76858,U61461,11/11/2019,N13930,1,N55689,0,N23414,0
76932,U10375,11/12/2019,N58363,1,N63970,0,N64851,0
77055,U90556,11/10/2019,N57097,0,N61022,1,N1034,0
77094,U35581,11/10/2019,N61022,1,N44651,0,N59390,0
77107,U11106,11/10/2019,N61022,0,N44651,0,N49279,1
77123,U40523,11/13/2019,N55723,0,N42457,0,N56214,1
77459,U46640,11/11/2019,N23414,1,N54489,0,N46029,0
77467,U81167,11/10/2019,N61022,0,N44651,0,N49279,1
77471,U1185,11/12/2019,N63970,0,N64851,0,N58363,1
